2 51.3932 26.88 8 
1 23.7013 28.22 2 
1 30.4620 62.51 4 
2 74.9086 14.95 6 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
1 66.1535 73.40 1 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
2 51.3932 26.88 8 
1 23.7013 28.22 2 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
1 21.0720 105.50 3 
2 86.3716 99.64 5 
1 21.0720 105.50 3 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
2 86.3716 99.64 5 
2 86.3716 99.64 5 
2 8.0572 58.91 7 
1 30.4620 62.51 4 
2 74.9086 14.95 6 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
2 74.9086 14.95 6 
2 8.0572 58.91 7 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
2 74.9086 14.95 6 
2 8.0572 58.91 7 
1 23.7013 28.22 2 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
1 66.1535 73.40 1 
1 30.4620 62.51 4 
2 8.0572 58.91 7 
1 30.4620 62.51 4 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
1 66.1535 73.40 1 
1 66.1535 73.40 1 
2 74.9086 14.95 6 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
1 21.0720 105.50 3 
1 66.1535 73.40 1 
2 74.9086 14.95 6 
1 21.0720 105.50 3 
2 86.3716 99.64 5 
2 74.9086 14.95 6 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
1 30.4620 62.51 4 
2 8.0572 58.91 7 
2 8.0572 58.91 7 
1 21.0720 105.50 3 
2 86.3716 99.64 5 
2 86.3716 99.64 5 
1 66.1535 73.40 1 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
2 51.3932 26.88 8 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
2 8.0572 58.91 7 
2 74.9086 14.95 6 
1 30.4620 62.51 4 
2 74.9086 14.95 6 
1 30.4620 62.51 4 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
2 8.0572 58.91 7 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
1 23.7013 28.22 2 
1 21.0720 105.50 3 
1 21.0720 105.50 3 
1 66.1535 73.40 1 
1 30.4620 62.51 4 
1 30.4620 62.51 4 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
1 30.4620 62.51 4 
1 21.0720 105.50 3 
1 21.0720 105.50 3 
1 21.0720 105.50 3 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
1 30.4620 62.51 4 
1 66.1535 73.40 1 
1 21.0720 105.50 3 
1 66.1535 73.40 1 
1 23.7013 28.22 2 
1 21.0720 105.50 3 
2 86.3716 99.64 5 
1 66.1535 73.40 1 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
2 86.3716 99.64 5 
1 21.0720 105.50 3 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
2 86.3716 99.64 5 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
1 66.1535 73.40 1 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
2 8.0572 58.91 7 
2 74.9086 14.95 6 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
2 51.3932 26.88 8 
1 23.7013 28.22 2 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
1 21.0720 105.50 3 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
1 23.7013 28.22 2 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
2 8.0572 58.91 7 
1 23.7013 28.22 2 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
1 66.1535 73.40 1 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
1 23.7013 28.22 2 
1 66.1535 73.40 1 
1 66.1535 73.40 1 
2 8.0572 58.91 7 
2 74.9086 14.95 6 
2 86.3716 99.64 5 
2 8.0572 58.91 7 
2 8.0572 58.91 7 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
2 74.9086 14.95 6 
1 30.4620 62.51 4 
1 23.7013 28.22 2 
1 23.7013 28.22 2 
2 8.0572 58.91 7 
1 23.7013 28.22 2 
1 23.7013 28.22 2 
1 30.4620 62.51 4 
1 30.4620 62.51 4 
1 66.1535 73.40 1 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
2 74.9086 14.95 6 
2 86.3716 99.64 5 
1 30.4620 62.51 4 
2 86.3716 99.64 5 
2 8.0572 58.91 7 
2 8.0572 58.91 7 
1 21.0720 105.50 3 
2 74.9086 14.95 6 
2 74.9086 14.95 6 
2 86.3716 99.64 5 
1 66.1535 73.40 1 
1 66.1535 73.40 1 
1 21.0720 105.50 3 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
1 23.7013 28.22 2 
1 23.7013 28.22 2 
1 30.4620 62.51 4 
1 30.4620 62.51 4 
1 21.0720 105.50 3 
1 30.4620 62.51 4 
2 8.0572 58.91 7 
2 74.9086 14.95 6 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
2 51.3932 26.88 8 
2 8.0572 58.91 7 
2 51.3932 26.88 8 
1 23.7013 28.22 2 
1 30.4620 62.51 4 
2 8.0572 58.91 7 
1 21.0720 105.50 3 
2 74.9086 14.95 6 
1 21.0720 105.50 3 
1 23.7013 28.22 2 
1 66.1535 73.40 1 
1 23.7013 28.22 2 
1 23.7013 28.22 2 
1 21.0720 105.50 3 
1 21.0720 105.50 3 
2 86.3716 99.64 5 
2 86.3716 99.64 5 
1 30.4620 62.51 4 
2 74.9086 14.95 6 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
1 66.1535 73.40 1 
1 23.7013 28.22 2 
2 51.3932 26.88 8 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
1 21.0720 105.50 3 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
2 51.3932 26.88 8 
1 23.7013 28.22 2 
2 74.9086 14.95 6 
2 86.3716 99.64 5 
2 74.9086 14.95 6 
2 74.9086 14.95 6 
2 8.0572 58.91 7 
1 21.0720 105.50 3 
1 21.0720 105.50 3 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
2 86.3716 99.64 5 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
2 86.3716 99.64 5 
1 66.1535 73.40 1 
2 86.3716 99.64 5 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
2 86.3716 99.64 5 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
2 74.9086 14.95 6 
2 8.0572 58.91 7 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
2 74.9086 14.95 6 
1 21.0720 105.50 3 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
1 23.7013 28.22 2 
1 66.1535 73.40 1 
1 23.7013 28.22 2 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
2 8.0572 58.91 7 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
1 21.0720 105.50 3 
2 8.0572 58.91 7 
1 21.0720 105.50 3 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
1 21.0720 105.50 3 
1 30.4620 62.51 4 
1 23.7013 28.22 2 
1 21.0720 105.50 3 
2 51.3932 26.88 8 
2 74.9086 14.95 6 
2 8.0572 58.91 7 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
1 21.0720 105.50 3 
1 30.4620 62.51 4 
2 8.0572 58.91 7 
1 21.0720 105.50 3 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
2 51.3932 26.88 8 
2 8.0572 58.91 7 
1 21.0720 105.50 3 
1 30.4620 62.51 4 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
2 74.9086 14.95 6 
2 86.3716 99.64 5 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
1 66.1535 73.40 1 
2 74.9086 14.95 6 
2 74.9086 14.95 6 
1 66.1535 73.40 1 
2 86.3716 99.64 5 
1 66.1535 73.40 1 
2 86.3716 99.64 5 
2 86.3716 99.64 5 
1 21.0720 105.50 3 
1 23.7013 28.22 2 
1 66.1535 73.40 1 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
2 8.0572 58.91 7 
1 21.0720 105.50 3 
2 74.9086 14.95 6 
2 74.9086 14.95 6 
1 21.0720 105.50 3 
1 66.1535 73.40 1 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
1 23.7013 28.22 2 
2 86.3716 99.64 5 
1 30.4620 62.51 4 
1 21.0720 105.50 3 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
1 23.7013 28.22 2 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
2 8.0572 58.91 7 
1 66.1535 73.40 1 
1 30.4620 62.51 4 
1 66.1535 73.40 1 
1 23.7013 28.22 2 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
2 8.0572 58.91 7 
2 86.3716 99.64 5 
1 21.0720 105.50 3 
1 66.1535 73.40 1 
2 51.3932 26.88 8 
1 30.4620 62.51 4 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
1 21.0720 105.50 3 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
1 23.7013 28.22 2 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
1 23.7013 28.22 2 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
1 66.1535 73.40 1 
1 30.4620 62.51 4 
1 21.0720 105.50 3 
1 30.4620 62.51 4 
2 51.3932 26.88 8 
2 8.0572 58.91 7 
1 30.4620 62.51 4 
1 21.0720 105.50 3 
2 74.9086 14.95 6 
2 74.9086 14.95 6 
2 51.3932 26.88 8 
1 21.0720 105.50 3 
1 66.1535 73.40 1 
1 23.7013 28.22 2 
1 23.7013 28.22 2 
2 8.0572 58.91 7 
2 74.9086 14.95 6 
1 30.4620 62.51 4 
1 23.7013 28.22 2 
2 74.9086 14.95 6 
1 23.7013 28.22 2 
1 23.7013 28.22 2 
