2 32.0465 25.74 -1 
2 79.0998 38.90 -1 
1 10.6131 78.68 -1 
2 60.9381 20.16 -1 
1 2.7213 72.51 -1 
2 43.4097 46.94 -1 
1 9.4211 98.41 -1 
1 12.2652 101.76 -1 
2 72.6583 56.89 -1 
2 61.9189 106.97 -1 
1 11.9557 71.45 -1 
2 81.7613 67.04 -1 
2 63.2834 104.79 -1 
2 74.4178 51.74 -1 
1 27.5047 85.23 -1 
1 42.6258 107.48 -1 
1 26.6214 85.99 -1 
2 5.8865 57.55 -1 
2 9.7820 20.86 -1 
2 73.1806 70.57 -1 
2 37.0379 39.93 -1 
1 26.7234 96.38 -1 
2 72.8931 17.62 -1 
1 45.7864 75.87 -1 
1 12.8189 101.05 -1 
1 30.4270 87.54 -1 
1 39.1225 108.45 -1 
1 14.0245 96.31 -1 
2 99.4122 108.74 -1 
2 91.3884 103.60 -1 
1 5.2946 74.11 -1 
1 21.9121 86.76 -1 
1 26.7215 82.91 -1 
2 14.0179 39.29 -1 
2 70.2891 87.65 -1 
2 77.9768 25.51 -1 
1 10.0302 68.82 -1 
1 25.9602 103.20 -1 
2 48.5321 17.06 -1 
2 79.2041 47.86 -1 
1 9.1865 94.24 -1 
2 48.5949 52.56 -1 
2 96.8428 61.54 -1 
1 47.6496 93.36 -1 
2 86.6134 18.85 -1 
2 73.9234 101.74 -1 
1 22.2209 75.10 -1 
2 93.8519 84.30 -1 
1 35.6105 86.54 -1 
1 14.1150 66.47 -1 
2 57.1546 68.94 -1 
2 56.8885 26.39 -1 
1 33.2057 97.93 -1 
2 13.7703 19.30 -1 
2 45.4578 52.82 -1 
2 85.4758 99.98 -1 
2 44.7540 31.62 -1 
1 5.8653 92.66 -1 
1 50.2379 68.32 -1 
2 69.7911 42.40 -1 
1 12.3101 68.10 -1 
1 7.8549 97.94 -1 
2 38.3667 28.76 -1 
1 11.2010 108.32 -1 
1 1.7250 74.09 -1 
1 19.1466 75.36 -1 
2 70.1625 22.25 -1 
1 36.1853 79.14 -1 
2 4.6941 40.71 -1 
2 9.6067 28.86 -1 
1 29.5850 62.67 -1 
2 48.5888 26.14 -1 
1 36.2801 61.67 -1 
2 60.3982 21.04 -1 
2 13.7445 12.09 -1 
1 22.1832 68.52 -1 
2 69.6731 46.18 -1 
2 76.7781 42.85 -1 
2 65.7029 29.78 -1 
2 20.8986 11.62 -1 
1 24.1223 76.51 -1 
2 52.4639 56.20 -1 
1 27.1884 65.68 -1 
2 16.2468 42.66 -1 
2 63.1371 109.24 -1 
1 24.1240 83.79 -1 
2 99.1889 28.41 -1 
2 41.7836 33.37 -1 
1 27.4194 75.70 -1 
2 74.4728 32.56 -1 
2 79.1288 40.51 -1 
2 81.9663 55.47 -1 
2 30.3462 16.02 -1 
1 6.6958 77.07 -1 
2 77.0165 42.51 -1 
2 94.0501 20.79 -1 
1 38.8768 72.56 -1 
1 17.8066 67.25 -1 
1 34.3358 62.96 -1 
2 24.7978 36.73 -1 
2 54.6691 107.91 -1 
1 25.0389 106.01 -1 
2 18.6675 21.86 -1 
1 46.8658 66.76 -1 
1 18.5246 62.32 -1 
2 57.6380 73.75 -1 
2 27.1717 26.62 -1 
1 8.0310 103.60 -1 
2 24.6216 13.63 -1 
1 14.5264 94.71 -1 
2 41.0826 13.04 -1 
1 1.6003 86.03 -1 
1 46.1304 73.36 -1 
1 45.5139 63.52 -1 
1 18.0120 103.26 -1 
2 6.7832 23.95 -1 
2 82.0868 47.66 -1 
2 66.4616 86.21 -1 
2 2.1890 16.35 -1 
2 28.5744 41.97 -1 
1 1.4417 69.99 -1 
2 62.2074 15.12 -1 
1 27.2730 105.83 -1 
2 65.6133 47.64 -1 
2 72.2376 70.75 -1 
1 16.3689 66.12 -1 
2 59.4086 55.23 -1 
1 15.9539 107.45 -1 
1 50.4654 68.18 -1 
2 99.3252 109.37 -1 
1 21.3360 65.15 -1 
2 43.7368 16.70 -1 
1 4.2118 83.95 -1 
2 90.2497 93.62 -1 
1 38.3555 65.71 -1 
2 43.8916 44.74 -1 
1 37.6708 82.32 -1 
2 77.5650 42.54 -1 
1 32.8277 77.22 -1 
2 50.2098 19.68 -1 
2 39.9913 32.88 -1 
2 96.1664 88.93 -1 
1 43.8953 91.54 -1 
2 62.9670 97.76 -1 
1 1.2859 79.40 -1 
2 93.2871 52.36 -1 
1 12.6405 107.35 -1 
2 25.4523 22.02 -1 
2 76.1333 56.49 -1 
1 19.5732 64.40 -1 
1 33.3617 102.58 -1 
1 25.6395 80.25 -1 
2 91.4676 31.82 -1 
1 10.9850 86.85 -1 
2 60.1536 19.05 -1 
1 37.4813 69.99 -1 
2 69.6192 17.62 -1 
1 30.3475 83.13 -1 
1 38.7277 99.45 -1 
2 80.0830 95.61 -1 
2 59.7380 91.13 -1 
2 46.8260 39.48 -1 
1 21.0984 74.68 -1 
2 90.0847 16.55 -1 
2 68.7043 104.61 -1 
1 37.4572 67.63 -1 
1 38.4319 68.99 -1 
1 46.6581 72.69 -1 
1 25.3263 72.91 -1 
2 86.6812 50.04 -1 
2 87.8286 74.52 -1 
2 95.8804 70.76 -1 
2 85.4500 12.72 -1 
2 60.7506 20.46 -1 
2 41.2987 34.38 -1 
1 21.9706 102.67 -1 
1 18.9439 66.12 -1 
1 27.1875 88.29 -1 
2 48.8504 37.46 -1 
2 95.5992 87.00 -1 
1 14.0809 73.32 -1 
2 41.0329 34.29 -1 
2 74.9240 99.39 -1 
1 26.7089 87.23 -1 
2 95.8488 74.53 -1 
1 24.7438 69.86 -1 
1 29.4542 62.40 -1 
1 1.1382 89.52 -1 
2 79.2917 38.37 -1 
2 65.0098 30.31 -1 
1 19.8977 74.87 -1 
2 88.5645 102.92 -1 
1 45.1425 74.24 -1 
2 59.4587 77.11 -1 
1 22.7830 69.58 -1 
1 43.3942 89.19 -1 
2 87.4169 56.50 -1 
1 35.0575 90.31 -1 
1 36.6929 65.23 -1 
2 60.9412 56.66 -1 
1 9.4609 93.32 -1 
1 33.9174 69.01 -1 
2 51.3983 47.00 -1 
1 3.7914 62.06 -1 
2 93.8815 80.87 -1 
2 64.4332 37.18 -1 
1 43.9698 107.94 -1 
2 56.2409 51.50 -1 
2 79.7045 16.92 -1 
2 72.0055 81.86 -1 
1 34.4881 69.63 -1 
1 24.3911 73.41 -1 
2 3.0982 40.08 -1 
1 15.4592 101.19 -1 
1 48.9481 109.46 -1 
2 89.8338 90.21 -1 
2 59.6990 65.03 -1 
2 68.3670 54.68 -1 
1 22.4122 62.56 -1 
2 83.1698 37.93 -1 
2 26.9703 21.06 -1 
2 55.3454 78.35 -1 
1 47.2615 60.98 -1 
1 1.9918 69.36 -1 
2 43.5595 32.63 -1 
2 79.3426 63.83 -1 
2 55.5745 106.00 -1 
