2	34.4123	28.97	-1
2	53.06	49.88	-1
2	73.7822	64.54	-1
2	60.4506	54.1	-1
2	47.2738	37.93	-1
2	62.3103	51.61	-1
2	56.1004	38.39	-1
2	56.837	49.99	-1
2	52.8826	42.84	-1
2	61.3372	57.48	-1
2	57.1209	48.85	-1
2	46.2769	37.9	-1
2	48.9207	41.07	-1
2	60.7824	45.56	-1
2	74.2813	57.33	-1
2	59.83	52.72	-1
2	30.7538	17.24	-1
2	78.158	65.71	-1
2	38.2322	31.21	-1
2	68.3297	54.69	-1
2	41.5487	39.43	-1
2	54.852	50.75	-1
2	77.1924	68.34	-1
2	75.7908	64	-1
2	64.7096	59.35	-1
2	59.3181	46.65	-1
2	68.6564	54.96	-1
2	55.4937	44.91	-1
2	57.0568	48	-1
2	43.3594	36.82	-1
2	36.4582	29.72	-1
2	38.6345	22.01	-1
2	83.3739	75.44	-1
2	78.3957	70.24	-1
2	46.5996	34.63	-1
2	44.6629	41.17	-1
2	88.2964	77.57	-1
2	20.2213	17.66	-1
2	42.3011	41.85	-1
2	63.4226	55.5	-1
2	85.3318	76.81	-1
2	70.957	65.28	-1
2	26.5288	21.58	-1
2	26.9173	25.79	-1
2	76.5549	62.66	-1
2	56.7145	45.13	-1
2	72.1127	62.67	-1
2	31.4618	28.73	-1
2	72.1961	63.58	-1
2	83.2793	65.57	-1
2	46.9637	32.91	-1
2	44.6351	34.52	-1
2	71.6678	63.2	-1
2	81.5474	72.33	-1
2	66.7859	55.09	-1
2	57.7656	43.76	-1
2	80.9193	67.4	-1
2	51.5887	45.56	-1
2	83.3	73.97	-1
2	78.0485	69.09	-1
2	46.9745	28.35	-1
2	69.0972	62.35	-1
2	62.6809	48.43	-1
2	66.5339	63.51	-1
2	47.139	44.05	-1
2	77.672	67.89	-1
2	58.3643	42.13	-1
2	66.9732	55.82	-1
2	56.558	43.45	-1
2	32.3874	28.46	-1
2	43.9139	39.63	-1
2	81.5384	67.84	-1
2	88.8364	86.17	-1
2	70.1967	56.71	-1
2	38.2651	35.77	-1
2	49.2036	39.98	-1
2	35.5315	24.82	-1
2	41.5054	35.12	-1
2	30.5997	21.33	-1
2	67.851	56.52	-1
2	52.9301	43.38	-1
2	48.2602	43.52	-1
2	67.4366	55.45	-1
2	65.1874	59.03	-1
2	87.917	81.81	-1
2	87.9813	77.11	-1
2	72.6268	58.68	-1
2	75.7934	70.76	-1
2	48.4761	45.28	-1
2	34.8889	35.94	-1
2	40.2853	28.21	-1
2	79.8104	68.96	-1
2	52.3664	48.69	-1
2	58.0204	52.8	-1
2	55.892	48.53	-1
2	66.0526	54.01	-1
2	36.4766	31.88	-1
2	56.1614	52.01	-1
2	27.0527	11.9	-1
2	54.7841	51.35	-1
2	68.0566	57.83	-1
2	43.8213	31.92	-1
2	57.5057	38.46	-1
2	29.9151	25.19	-1
2	44.2409	40.92	-1
2	63.4243	57.08	-1
2	52.9513	44.87	-1
2	74.1461	58.82	-1
2	65.6688	55.64	-1
2	66.083	46.61	-1
2	45.0306	29.93	-1
2	61.4908	51.69	-1
2	47.7029	36.71	-1
2	59.1839	49.82	-1
2	53.3718	41.65	-1
2	40.5037	24.71	-1
2	82.2961	77.42	-1
2	56.88	57.87	-1
2	33.2291	17.57	-1
2	35.9651	31.99	-1
2	37.0253	27.67	-1
