1	70.9105	93.21	-1
1	12.1348	39.6	-1
1	31.663	52.22	-1
1	18.9522	53.75	-1
1	37.637	59.91	-1
1	58.4938	76.87	-1
1	70.9327	95.72	-1
1	37.5967	67.02	-1
1	56.5985	75.13	-1
1	70.9386	93.95	-1
1	42.6688	61.2	-1
1	18.3887	37.97	-1
1	58.7238	82.65	-1
1	61.1958	89.9	-1
1	25.2976	55.43	-1
1	45.9811	82.59	-1
1	14.4394	51.86	-1
1	36.5917	63.49	-1
1	43.0854	69.38	-1
1	38.41	62.15	-1
1	23.3101	50.51	-1
1	49.475	79.17	-1
1	54.0608	80.95	-1
1	77.7847	100.34	-1
1	40.2992	73.19	-1
1	24.7059	50.53	-1
1	17.9343	44.21	-1
1	46.9278	76.7	-1
1	47.5592	77.47	-1
1	45.0605	70.26	-1
1	37.0033	56.68	-1
1	21.4584	47.84	-1
1	33.3184	64.14	-1
1	42.098	71.5	-1
1	46.8833	73.09	-1
1	47.9293	82.78	-1
1	58.9687	82.85	-1
1	47.1702	68.49	-1
1	34.8669	64.96	-1
1	44.6619	78.01	-1
1	36.5207	65.45	-1
1	58.0366	83.18	-1
1	48.2305	72.34	-1
1	75.1964	100.43	-1
1	46.0591	72.48	-1
1	25.2171	50.84	-1
1	33.9995	60.31	-1
1	10.7928	44.2	-1
1	40.189	61.67	-1
1	40.2757	68.74	-1
1	43.8909	64.21	-1
1	33.6888	63.56	-1
1	47.1198	70.93	-1
1	46.0243	76.76	-1
1	39.4099	65.95	-1
1	61.4385	89.96	-1
1	31.7498	57.65	-1
1	20.7811	46.42	-1
1	42.2389	69.72	-1
1	30.8635	52.69	-1
1	38.0152	71.67	-1
1	28.0956	59.2	-1
1	35.3312	68.44	-1
1	50.7082	79.27	-1
1	46.9464	69.52	-1
1	33.4798	59.57	-1
1	31.4422	62.06	-1
1	37.7828	69.64	-1
1	38.025	70.28	-1
1	14.8837	44.29	-1
1	59.1655	89.65	-1
1	40.0563	71	-1
